surprise	todavia no asimilo que estamos a un par de dias para que se acabe el ano desconcertado
trust	la verdad yo estoy muy ocupada y el silencio de kep1er pues no me importaba mucho pero creo q ya llega un punto en el q empezo a notar su ausencia pq hay contenido la verdad ya es preocupante pq no mucha gente es capaz de esperar tanto ansioso como digo yo voy a esperar paciente
sadness	llevo desde el jueves acostandome a las y levantandome a las al menos ya no me sentire culpable pq hoy se acaban las clases pulgar
joy	daaaale que es el ante ultimo dia laboral bebeeeeeeeeee giratorio belleza confeti confeti
joy	que lindas fotos de perritos y gatitos en respuesta a brownie adorar amo mucho
disgust	que bronca no puedo dormir frustrado
joy	hace anos aprox que no vemos tv cable recomiendo aprobacion
joy	casi adopto un perrito pero encontre su dueno y quedo en buenas manos relajado desanimado
sadness	pobre mirabel desanimado
disgust	te odio y te amo marvel triste
sadness	cb desde que he llegado aqui lo menos que he hecho es dormir frustrado
disgust	bronce si bandera ganaba una medalla de bronce en esa disciplina el cliente se ganaba un vaso de coca cola gratis aprobacion si estados unidos no llegaba al podio el cliente no ganaba nada
disgust	me he dejado asombrado los auriculares desconcertado en salamanca payaso una genia soy
joy	estoy trabajando y no traje desayuno y nada mas fue que dijera que tenia hambre para que me compraran de comer amo ser la consentida de la gente implorando relajado
joy	feliz de que mis amigas y yo lo dejamos todo para el ultimo dia y no tenemos que revender nada aprobacion
joy	y si te como la carita avergonzado
sadness	entrometerme en la vida de terceros porque estoy solx y me pica que sean felices alguien necesita un psiquiatra miedoso
trust	el catalan es idioma mui bonito pulgar existe el verbo trontollar
sadness	despues vuelven las y se agarran a las pinas aliviado
disgust	no me ha tocado la loteria se me han quemado los garbanzos y por ultimo me han cortado el agua en la calle frustrado
joy	mi papa termino comprandome el body que tanto queria adorar
joy	me siento feliz y ansiosa desconcertado
sadness	mal ahi re extrano a mis amigas cuando eramos todas desempleadas estabamos mas juntas q hago renunciooooo implorando triste
anger	que es este infierno en la calle maldito veranooo asombrado
joy	que rica la lluvia amistoso enamorada
joy	perro 23pm kst pensamiento jajajaja volteando el pulpo no parecia nada especial pero el pulpo era tan lindo y divertido
sadness	esas ganas de un tremendo mananero y no tener con quien ansioso ansioso
joy	hoy me desperte con la noticia de que me habian aprobado la visa un buen regalo de cumpleanos si me lo preguntan fiesta
joy	sigo flipando con lo que me paso ayer amantes
surprise	estas re tranqui y de repente faltan dos dias para navidad ansioso
sadness	yo acuerdo llorar por todo
disgust	hoy ha habido tongo como lo del ano pasado o no frustrado
disgust	mi mama debe estar podrida de que le diga algo y le termine diciendo a ultimo momento que no va a terminar diciendome que no todo el tiempo frustrado
disgust	despierta desde las de la manana gracias lluvia frustrado
joy	anoche corriendo en la calle con cami relajado esquivando cucarachas agotado
anticipation	cuando es el cumpleanos d marta desconfiado
joy	la felicidad que acabo de sentir al saber que tengo pizza para comer recalentada adorar
joy	hoy les dare el otro regalo de navidad a mis amigas adorar enamorada
sadness	mi corazoncito en mil pedazos relajado partido agradecido
disgust	grave error tachar jamas me habia metido en ese tipo de charlas de audio hoy lo hice pero no caere otra vez descontento flojerita descansen relajado
fear	hablar de nosotros eso es haram ansioso
disgust	que linda hora para ir a la dentista enfadado
anger	ni nada bien pues ahora mismo mi hija tiene fiebre y ahora que pues a denunciar a estos medicos y enfermeras que nos proporcionaron un trato malisimo y despectivo bueno este es salud no responde y la gente que te atiende tampoco enfadado enfadado enfadado enfadado
trust	quiero ver a todos los posmodernos que defienden el genero como una construccion social defender que la raza es tambien construccion social cara
disgust	la doble moral todos defendiendo a mark anthony por su fama y demas pero si las muecas las hace el tata algun picotero o hasta el mismo silvestre que un dia por algo parecido le cayeron encima todos estarian hablando buena monda de burros y periqueros no nos iban a bajar pensativo
disgust	que bien horitas de vuelo divertido y un dolor de cuello inmamable
surprise	 ya tenemos el gordo fiesta confeti cava
disgust	a mi me tienen que explicar que necesidad hay de sacar aviones un de diciembre que aterrizan a las frustrado
disgust	como esta costando este dia ansioso
anger	hasta ahora al cabo de anos he visto que el gobiernito no ha hecho nada por el bienestar y mejoramiento de la calidad de vida del jubilado pensionado me pregunto seria acertado que yo le diera mi voto al prd para el si no ha hecho nada x mi hoy los leo pensativo
disgust	tengo que lidiar con eta muchacha y tambien su playlist de demi lovato pues mire que no que yo no soy tan generosa ni buena gente desconfiado
trust	creo que fui de los pocos en mi trabajo que no compre loteria no les ha tocado respiro tranquilo pero nunca mas ese sufrimiento el proximo ano compro ansioso
disgust	oficialmente estamos en invierno ya se viene el frio chido
surprise	llegue media hora antes al trabajo aterrado
disgust	el proximo que pida mi numero lo bloqueo enfadado caso cerrado
surprise	por un numero no me ha tocado el gordo no me lo creo aterrado aterrado aterrado aterrado aterrado
surprise	yo hablo demasiado o la gente habla muy poco triste
anticipation	si el ano pasado nomas estaba cara la bebida no me quiero imaginar este ano aterrado aterrado aterrado 5mil minimo para pegarte una buena chupa
disgust	ay oye yo no me quiero ni peinar me siento tan comoda relajado como una loquita desanimado ademas que si salgo por ley me tengo que banar pq el covid anda desatado triste
disgust	que guapa estas la cosa es que tienes novio enfadado
joy	por otro lado jugar al tft me da ganas de vivir estoy a lp de orito adorar
joy	uno pensaria que cristiano ronaldo tiene tv en su cuarto avergonzado
joy	buenos dias gracias dios por otro dia junto a lo mas que amo mi hijo gracias por bendecirnos siempre no puedo esperar para ver que nos traera este espero que sean muchas mas bendiciones ya estoy lista adorar bengala
disgust	hace frio y yo de aweona traje poleron sin gorro pena pena
joy	este ano me puso tanto a prueba q lo unico que puedo es agradecer y ayudar poco o mucho a otros a hecho q en definitiva mi corazon se llene de alegria implorando relajado
sadness	como me miro el drama si ni las paginas que los transmiten ilegalmente me funcionan triste
disgust	y lo que mas gracioso me parece es que en el trabajo parece que no se contagia y eso que casi nadie teletrabaja ya yo y dos mas pensativo no se rick pero ya no saben ni lo que hacen
sadness	el martes pasado mi psicologa se tomo vacas hasta el de enero y yo necesito charlar con esa mujerrrrrrr llorando tengo que aguantar hasta enero no falta mucho pero para mi es un montonnn
anger	que fiebre tan malparidaaaa desanimado desanimado desanimado
disgust	por que no se os llena la boca hablando de la constitucion cuando dejan desamparados a menores desahucian a personas mayores no somos iguales antes la ley no voy a decir a q m huele porque ya lo sabemos todos avergonzado avergonzado
joy	me devuelven las perras y yo feliz como si me hubiera tocado medio millon sonriendo victoria
surprise	a que vrga me desperte a las de la manana frustrado
sadness	no me toca ni la loteria suspicaz
anticipation	o final de hawkeye desconcertado
disgust	btw hace mas de dos anos que retrasaron minions frustrado
disgust	como le digo que no le aguanto frustrado sin decirle que no le aguanto facepalm
disgust	he sonado un par de veces el ultimo mes que me despierto y vuelvo a tener miopia y astigmatismo aterrado o sea que no veo casi nada como en la epoca en la que no podia ni tomar un bano o comer si no traia lentes
disgust	en las tiendas no en mas tiendas frustrado corrector metido
trust	que quieren que suba hoy cara
disgust	no me llega el paquetito enfadado enfadado enfadado
sadness	que espectaculo dimos anoxhe en la calle aterrado aterrado
sadness	 sanguchitos de desayuno de almuerzo de merienda literal llevo dos dias alimentandome a base de sanguchitos triste
disgust	flaca ya callate frustrado
anger	estoy muy cabreado con los cabrones y cada dia mas ladrones y que el estado espanol les permita a los bancos robar como roban me estoy refiriendo a las comisiones desmesuradas que te cobran enfadado enfadado enfadado enfadado enfadado
anticipation	ahora tengo ganas de leerme heartstopper quien me deja los libros avergonzado
anticipation	el va a ser un dia pesao pa mi pulgar
sadness	para los que quieran colapsar trabajen en un call center aprobacion al borde de la depresion y el maximo estres
sadness	eh pasado las peores navidades desde hace anos triste triste triste
anger	que intensa estoy porfavor desconcertado
joy	despues de casi dos anos voy a ir al cine de nuevo implorando relajado relajado relajado agradecido
anticipation	como sabran las hojaldras en la freidora pensativo
disgust	se me fueron hasta las ganas de comer pulgar
fear	he dado positivo xd en tener la mejor combi completa avergonzado
disgust	ah pero ayer no me costo ni un chin despertarme frustrado
joy	adorar amarillo es un gran orgullo por fin por primera vez en la historia nos tocan celebrar en nuestra casa olivo arena la copa de espana 2o22 y con muchisima alegria de recibir y leer las felicitaciones enamorada jaen mi bella ciudad enamorada
joy	pues a ver si hay suerte y vuelve a funcionar el agua caliente frustrado
disgust	odio hacer fila en el banco frustrado
surprise	pues nada ya compre casi todos mis tickets para el ciclo dorsky hiler en barcelona un total de peliculas a lo largo de dias desconcertado
joy	adivinen quien cumple anos el sabado adorar bengala
anger	verano pasa rapido enfadado
joy	no importa luego ira a netflix aliviado
sadness	todavia me siento cansada ansioso jaja
disgust	que estres comprarle el regalo a la suegra desconcertado
joy	 dias para mi cumpleanos que emocion desanimado
fear	bueno aparentemente en cordoba no estaria habiendo ni una persona sin covid colores colores colores colores pulgar pulgar pulgar
anger	al menos es curro para lo del ano que viene espacio espacio espacio pero mucho curro enfadado enfadado enfadado
joy	no me avisaron que saldria a las hoy entonces no traje comida y la hora es hasta las dije que tenia hambre ye regalaron una manzana implorando bengala bengala relajado feli feli
disgust	lo malo de tener padres religiosos es que te vendan todas las pajas de la biblia perdonar al projimo la union familiar estamos hechos a las semejanzas de dios y pare de contar frustrado
trust	tome muchas malas decisiones este ano pero las anecdotas sonriendo ascendente
trust	cena de navidad after hasta las 20am ir a trabajar a la 8am pero a que costo caminante caminante tener sueno es mental
joy	mi hermano mayor me dijo te amo voy a llorar implorando implorando pegan fuerte estas fechas relajado
surprise	aterrado aterrado aterrado como van a jugar con nuestra mente asi la esposa de hawkeye es una vengadora es agente de la shield
joy	un vago que me atendio en un negocio me regalo un bombon excelente servicio pulgar aprobacion
sadness	pues nada no soy millonaria frustrado
anger	que sistema de mierda que tienen los banco lrpm maldecir
joy	no me lo creo me ha tocado me ha tocado me ha tocado la suerte de ser del villarreal comparte en tu muro si a ti tambien amarillo azul amarillo billete
joy	como regalos de navidad le compre a la emma desconcertado
sadness	muy triste porq he roto la tradicion de un tatuaje al ano instaurada desde q me hice mi primer tatuuu angustiado
trust	manana me toca la tercera dosis avergonzado como les ha ido a ustedes
joy	buen dia ya se va acercando el dia en el que hare mis ediciones navidenas el ano pasado faltaron por muchas razones pero este no faltaran ni las navidenas ni las de fin de ano bengala navidad noel claus confeti
disgust	mi toc me ataca estoy en el dentista mirando los bototos del caballero frente a mi y lo unico que quiero ahora es limpiarle los bototos aterrado
joy	mi mejor amiga se tomaba todo con seven up hasta que le ensene a ligarlo con canada dry ahora nama e asi que bebe aliviado comiendo
surprise	la variante omicron contagia a ratas y ratones aterrado aterrado aterrado
fear	madre mia las farmacias en el centro de madrid ponen carteles de no hay test han arrasado con ellos frustrado locura total
sadness	todas mis ex parejas siempre confiaba con la demas gente pero no el amor de su vida como voy a creer en con el amor frustrado
disgust	veo los estados de whatsapp de una ex companera de trabajo que ahora es manicurista pero que pena con esos clientes agradecido avergonzado
disgust	de verdad la gente pelea por un asiento a las 7am frustrado
anger	una quiere volver de la gira y q este su re amor en la cama y no lo unico q hay es la pila de ropa que me probe antes de salir y la perra con el culo en la almohada enfadado
surprise	he ido al aldi a comprar un roscon de reyes con la firme intencion de no comprar ninguna planta como creeis que ha acabado la cosa suspicaz
surprise	me compre hace un tiempo atras un perfume channel en la zofri me salio cara dije ctm la huea cara pero no importa trabajo y me saco la cresta ayer fui al mall en chillan mismo perfume channel pregunte valor y me dijo la nina
anger	detesto la gente irresponsable para que pedis un turno si siempre cancelas a ultima hora maldecir
disgust	nos han parado la peli enfadado
anger	hace semanas habia sacado el turno ni siquiera me dio una solucion y a ultimo momento buscando otra chica que bronca por lo menos me hubiera mandado contestado que no tenia lugar frustrado
trust	todo bien que usted lo va a lograr aunque a veces esos bajones de la vida le hagan creer que no yo estoy aqui para apoyarle cuando usted necesite porque yo tengo la seguridad que usted puede con todo implorando relajado bengala
surprise	que peligro yo suelta por ahi con una tarjeta desconcertado a quien se le habra ocurrido
anger	ala ya no me toca el gordo enfadado
disgust	lo que celebra chile es el final de el sistema productivo tipico de pronto lo empresas se unen y paran seria bueno si pulgar
disgust	en mamada que ocurre en mi hospi ayer la enfermera especialista del turno vespertino no me quiso entregar hasta que entrara el especialista de mi turno porque solo entre especialistas la morra tiene post tecnico desconfiado
anger	anos defendiendo el spiderman de andrew para q ahora sea el favorito de todos enfadado enfadado os odio
disgust	cuando voy a dejar de pensar tan meticulosamente todoooo desconcertado
anger	sobre que no pude dormir en toda la noche mi vieja me desperto a las cabreado
disgust	gastroenterocolitis y no poder salir del bano en toda la noche hermosa manera de terminar el ano lavando bombachas y sentada en el water dijo nadie nunca ansioso
joy	status civil sin un chele pero cero deudas y empleados felices y contentos con su doble y esa es la navidad feliz del jefe pulgar
sadness	lo unico que quoero es estar bien decepcionado
joy	me aleje de xx personas y mi cabeza se siente liberada y en paz estoy rodeada de gente hermosa que esta lejisimos del puterio y las malas vibras me siento en mi mejor momento adorar bengala
joy	quiero un maraton de friends implorando relajado
disgust	necia la gente que quiere poner pura banda porque esta hasta la vrga cuando todos traen el perreo aun frustrado
joy	feliz dia mundial de la salud a todos fiesta
anger	lo peor no es cuando alguien joven pilla el covid por hacer el gilipollas lo peor es cuando se lo pasa a toda su familia seguid asi muchachos aprobacion
surprise	hoy me reporto con un incremento en mis niveles de ganas de dejarlo todo y dedicarme a la bebecion sera solo diciembre o los vicios adquiridos hacia las sustancias estupefacientes pienso pensativo
joy	hoy tengo tareas de admin de gc omg omg adorar kekw
disgust	alv mucho tweet de influencer espanol que fue de fiesta diciendo que salio positivo covid estando vacunad s miedoso da que pensar y es que veo fotos y ni cubrebocas traen y de la distancia social ni hablamos
anger	ya salio el viejo ctm de la vega enfadado enfadado enfadado enfadado
sadness	me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado aterrado aterrado aterrado me ha tocado suspender 
disgust	gente con temas artisticos teneis que pagar a los artistas su tiempo vale dinero enfadado enfadado gente cuando no les va el ordenador movil oyee tu eres informatico no podrias ayudarme obviamente sin pagarte somos amiwis jeje
joy	mi novio se la pasa comprandome alfajores gomitas helado mc donals todos los dias ta bien igual ni queria llegar al verano pulgar
sadness	amets te echo de menos enfadado enfadado
surprise	por que ahora tengo seguidores cara
anticipation	si me toca la loteria invito a una cena a todos los que le den fav a este tweet empoderado pulgar
trust	segunda amanecida sin cabecear ahora al rancho como papa noel cara
disgust	ellos jamas aguantaron a una mujer liderando y ahora si quieren que manga de pelotudos desconfiado nadie les compra sus volteretas
joy	feliz navidad y felices fiestas para todos los coleguillas de aqui un amistoso muy fuerte
disgust	odio eterno al calor asqueroso enfadado
disgust	esta muy cool eso de no sentir rencor por nadie pero que mas oportunidades le vas a estar dando tu a alguien que en reiteradas ocasiones te ha tratado mal y como una opcion aaaa ya se la oportunidad pa que te vuelva a tratar mal una vez mas cara adorar
anticipation	me muero con la tormenta q va a caer aterrado
sadness	ayer una amiga no estaba mostrando las tetas y la abuela nos vio que pena avergonzado
disgust	y bueno los llegaron con dolor de rodilla desconfiado
anticipation	manana a esta hora estoy en una camilla con un laser apuntando a mi ojo aterrado
sadness	pedi un kebab y no me dijo amigo el repartidor sadge decepcionado
surprise	por fa me podrian explicar como personas que huyeron del socialismo celebran el triunfo del socialismo en el pais que llegaron de inmigrante soy un ignorante en el tema desconcertado
trust	green flag si se llama juan jose aprobacion bengala
anticipation	bueno vamo a ve que dice el medico frustrado
trust	bueno pues ah sido un placer desanimado
joy	empezamos mi franco mas que bien espero seguir asi adorar
disgust	pareces la policia nacional controlando quien te deja de seguir o no aflojaaa avergonzado
joy	ya un dia mas y voy a lima adorar
disgust	eso de andar bien dopado me quita el sueno siempre cabreado
anger	el algoritmo me esta mostrando puros ataques a determinada persona pensativo
surprise	mi tia me desbloqueo el celular g estaba jungkook motoquerp me quede asi avergonzado avergonzado avergonzado avergonzado
disgust	o me dan unos besos y abrazos ahora mismo o me muero no es broma enfadado enfadado
sadness	ya no hay buenos dias bart solo dias frustrado
anticipation	tngo dos dias para cagarme de hambre porque este ano no pienso salir fea en la foto familiar divertido divertido
joy	manana ya es jueves adorar
surprise	estoy empezando a reaccionar a las storys con confeti y aplaudir oficialmente una senora no hay quien me pare
anger	estoy enfadado con el ultimo de ojo de halcon
disgust	los dias lluviosos no son festivos ya son las 00pm dormido miedoso
disgust	si yo tenia q magrudar por q razon me acoste tarde maldecir
disgust	hay gente cara dura desconfiado
disgust	no jures en vano sabes que no me odias por mas que quieras o tal vez si quien sabe si dices la verdad o mientes pensativo
disgust	no hay momento que me sienta mas vieja que cuando me sorprendo diciendo o pensando anda ya se acabo el ano ansioso jajjajajjaj
anger	no les voy a decir quien se volvio caminando con lluvia anoche y tiene la garganta pateada frustrado
anger	otro ano currando cabreado
disgust	estoy r malo conmigo mismo ni en mi puedo confiar ya frustrado
disgust	por mucho tiempo culpamos a disney pero el verdadero malvado fue james cameron al crear un personaje tan apasionado como jack dawson llorando pipas
joy	que chimba parcerita notas cascos fiesta
sadness	es increible lo que estoy viviendo esta ultima semana de problema en problema voy cuando mas quiero hacer las cosas bien desconcertado que suerte
surprise	ayer termine de ver el arco de york shin de cazador x y que onda esos ultimos capitulos de tension chicoss hisoka avergonzado
disgust	ya me canse de jugar el mismo jueguito de hace aprox hs frustrado
anticipation	me preocupa que opino lo mismo que miguel bose me preocupa todavia mas que la gente sigue creyendo lo contrario pensativo
anger	y el gordo callo a minutos de mi casa en un centro comercial y no compre numero ahi este ano cuando.lo ano siempre me cago en todo enfadado enfadado enfadado
sadness	estoy confundidisima desconcertado
disgust	estoy enfadado con la existencia hoy exploto a la minima frustrado
disgust	hoy siento que no soporto a nadie ya me quiero ir del trabajo y vivir sola frustrado
sadness	lo mas random de mis semana me exploto el horno en la cara me quemo el pelo y la mano pulgar
anticipation	se copa la plaza el y el desconcertado
joy	enganchado de rock nacional para viajar en tren aprobacion
anger	llevo mas de dias sin dormir caminante
fear	mi jefa me dejo me dejo la tarea de cuidar las plantas del estudio ansioso que miedo
joy	por cierto muchas gracias a todos por las felicitaciones aunque sea una tonteria a mi me hace feliz que os acordeis de mi aunque sea en twitter que paseis unas felices fiestas todos confeti
joy	yo fernandocosta sube videos con su yaya yo relajado relajado relajado
sadness	m oye vamos a encargar algo para comer el jueves le entras yo si va m nos toca como de o ahorita te digo bien yo miedoso
disgust	me desperto el dolor de hueso cabreado
joy	feliz cumpleanos a la mas bonita de colombia amarillo verde la tierra en la que se fundo el equipo de mis amores en la que fue creada mi alma mater en la que respiro por primera la vez el amor mio y en la que sueno con un mejor futuro gracias por tanto mi amada bucaramanga brindar cumpleanos
fear	hice algo muy chilango en quintana roo pregunte de que eran las quesadillas del buffet ansioso
joy	felizzzzz pq hoy me voy a mi casa fiesta bailar
sadness	gente perdon x estar tan inactiva decepcionado partido pero cuentenme que les regalaron
joy	not el baterista de cinema tocando la bateria despues de diez anos para el dia de hoy y tocando forever or never triste
surprise	bueno no se ni como aprobe portugues pero el finde se festeja pulgar
surprise	me acabo de enterar que the veronicas sacaron un nuevo album aterrado
anticipation	los muchachos ya empezaron con la cantidad de casos nuevos en breve van a pedir cuarentena obligatoria y renta basica otra vez aterrado aterrado aterrado
surprise	la segunda escena post credito de spiderman aaaaaaa avergonzado ascendente ascendente
disgust	sone que estaba en un campo gigante donde me trataban de cazar porque no tenia la carta de recomendacion de la familia duena del lugar que vaina me senti en una mezcla como de black mirror y la purga desconcertado me desperte antes de que se dieran cuenta que estaba escapando
fear	soy yo o este ano vamos a pasar una navidad de mierda por culpa del ornitorrinco ese enfadado
joy	por suerte ni me queme preocupado
surprise	me ha tocado el gordo avergonzado avergonzado avergonzado
joy	aqui ha llegado ya un libro que sale en marzo y no esta ni anunciado aterrado en los deberes hechos
joy	muy buenos dias mi gente espero que tengais un gran miercoles sonriendo
disgust	pero bo sera posible frustrado
surprise	pues nada ya compre casi todos mis tickets para el ciclo dorsky hiler en barcelona un total de peliculas a lo largo de dias desconcertado
disgust	madrugar no es lo mio ansioso
disgust	que lindo dia y que pocas ganas de trabajar que tengo frustrado
disgust	mi mama cuando quiere es bien soreta pulgar
disgust	de vacaciones y levantandome temprano frustrado
joy	tengo muchas ganas de abrazarte implorando ya estoy contando los dias relajado
disgust	primer dia en madrid y no he desayunado porras asi no enfadado
sadness	al menos no necesito manejar de manera urgente o si no estaria peor frustrado
surprise	como van terminando el ano yo tranqui me entere me entere mediante un estudio que en algun momento tuve un acv miedoso miedoso
disgust	que vayas al endocrino y en los tiempos que estamos te diga que no tomes proteinas que son malas para el higado y que tienes obesidad segun el imc ese es el nivel frustrado
anger	horrible mi dia no me pude levantar de la cama
joy	viajar a huaraz e ir escuchando la musica de antologia grupo hace de mi viaje mas hermoso sonriendo
disgust	ese tipo me sonrie la gracia no la entendi desconfiado
joy	que rico manana soleada con grados de temperatura me recuerda el clima de la universidad y lo agradecido que tengo que estar por haberme mudado acuerdo
disgust	aca a que pueda ir al banco ahora cabreado
joy	total el dinero no da la felicidad frustrado
anticipation	se puede tomar igual en el dia que te vacunas cara
sadness	que ganas de estar con los de siempre fumando porro y tomando birra desconcertado
disgust	parishiiii emplaza a boric por los medios pero q se lo diga a la cara cara que venga y se lo diga a la cara
anticipation	ma encima siempre son hombres q terminan mucho peor que yo xddd y siempre yo y mi premade grande coty no va a ver esto pero acuerdo somos los q mejor van y los unicos q ganan la linea
joy	el voy a ir a ver a mi tio adorar
fear	eeehhh el rayo que ha caido en sevilla que ha deslumbrado todo y que ha sonado como si se cayera el cielo madre mia han retumbado los cristales como segundos aterrado
anticipation	hoy me tatuo aterrado aterrado aterrado aterrado
disgust	cansada de levantarme todos los dias a las cabreado agradecido
surprise	oye yo pense que metanoia ya no existia y sigue vendiendo aterrado
surprise	faltas un dia al trabajo y se acumulan pendientes como si hubiesen pasado semanas desconcertado
anger	re caros estan los juguetes frustrado
sadness	porque no me siento feliz en mi cumpleanos decepcionado
anticipation	y si me meto en ese peo pensativo
disgust	mama diciendome que quiere que la lleve a ver matrix ansioso
joy	me ha tocado me ha tocado confeti confeti la suerte de tener una increible comunidad fantasia
fear	temblo la tierra y fue bien fuerte aterrado
joy	no me dejes implorando no te dejaria por nada en el mundo implorando relajado
joy	gracias por existir ser mi amigui aqui y compartir juntas este amor por los chicos mereces toda la felicidad del mundo porque tu haces felices a muchas personas espero la pases super bien hoy y disfrutes mucho tu dia implorando relajado
disgust	entre los mosquito y el calor me hacen poner de muy mal humor frustrado
joy	 lbs en un mes y dias avergonzado vamos bien
surprise	amigos por cierto el mancito que me estaba metiendo labia ya no me gusta creo que si es verdad eso de no te gusta solo estas ovulando pensativo
trust	estoy tratando de empezar a juzgar desde la intencion y no la accion es la unica forma de vivir tranquilo y de intentar entender al otro sonriendo
disgust	cual prima jefe si aqui el unico que recibe prima es usted pensativo
fear	medio madrid buscando test de antigenos en las farmacias y ninguna tiene avergonzado avergonzado avergonzado
anger	ay que bronca la puta madre enfadado
disgust	quiero dejar los lentes pero no puedo usar d contacto triste triste
surprise	no tengo ninguna intencion de ser vegana en la vida pero desde hace un rato que ya me aburrio la carne roja cada vez como menos que hacer pensativo
sadness	que linda pelicula misterio lastima que ahora no puedo parar de llorar triste
surprise	pausaaaa como que pasado manana es noche buena avergonzado
surprise	en el instituto esta dando positivo hasta perry cada vez que abro el correo me comunican otros dos o tres aterrado
surprise	salga mal o no soy preciosa cara
anticipation	queridoo papa noel para navidad alguna morochaa fiel puede serr pensativo
