surprise	mi entrenamiento de hoy me dejo sin caminar desconcertado
anger	que necesidad de que la gente sea tan rompe bolas alas de la manana maldecir
fear	y si pasamos las fiestas para el ano que viene mejor ansioso maldito covid harta
sadness	jajsjajsj digo porque se escucha rara la cancion le sacaron varios instrumentos pero me anda un solo lado de los auris desanimado desanimado
disgust	ayer hizo anos que me recibi de profe de ed inicial y de psicologa social datos importantisimos frustrado pero como se pasan los anos
anticipation	lrt fjfjfjfkfkfk cara cara bengala bengala bengala bengala bengala
joy	otro ano tocandome salud amor y trabajo feliz navidad confeti amoroso
trust	oye si alguien que viva en sevilla quiere entradas para ver la de spiderman hoy a las que me lo diga que yo no puedo ir porque esta inundada la autopista pulgar
disgust	porque mierda nadie me aviso que el esta la cancha y yo como una pelotuda diciendo de que queria playon frustrado
joy	mi papa termino comprandome el body que tanto queria adorar
anger	aja mucha risa y todo el video es buenisimo pero juan sebastian el maracucho del video del perro me parece damn cute enfadado enfadado enfadado mexicano
fear	alv mucho tweet de influencer espanol que fue de fiesta diciendo que salio positivo covid estando vacunad s miedoso da que pensar y es que veo fotos y ni cubrebocas traen y de la distancia social ni hablamos
disgust	ya me canse de jugar el mismo jueguito de hace aprox hs frustrado
sadness	estoy re lindaaaaa implorando relajado
disgust	un accidente frente a mi edificio un motoquero se saco la chucha y quedo atravesado en la calle venia curado llegaron los amigos y se lo llevaron al sapu frustrado
joy	la proxima persona que me diga que tengo que comer mas le corto la lengua adorar
trust	no lo he hecho pulgar pulgar pulgar pulgar pulgar pulgar
sadness	los mando a rodar o los mando a rodar xd descontento relajado
surprise	llegue tarde para el puterio pero en esta estoy con rusherking asombrado
fear	bueno espero que la suerte me acompane hoy ansioso
anticipation	cara 43pm kst pensamiento me vendria muy bien un buen chocolate caliente espeso
joy	daaaale que es el ante ultimo dia laboral bebeeeeeeeeee giratorio belleza confeti confeti
surprise	que lindo veo venir adentro de fez con mi familia desconcertado
joy	que espectaculo las paginas con envio gratis adorar feliz
anticipation	pensamiento este especial navideno lo dividiremos en partes la primera el y de diciembre la segunda el de diciembre y el de enero y por ultimo la tercera parte que la podreis disfrutar el y de enero
sadness	en una caja vienen unos cables con un rj mini pero no se para q son llorando
surprise	o final de hawkeye desconcertado
sadness	hace anos lo llamaba por su cumpleanos implorando implorando implorando ahora estan juntitos durmiendo relajado
disgust	no me ha tocado la loteria se me han quemado los garbanzos y por ultimo me han cortado el agua en la calle frustrado
anger	 am se me fue la noche viendo tiktoks enfadado
anticipation	pq se puso este sabado desconfiado
sadness	yo tambien quiero estar con mi mama decepcionado
sadness	el entrenamiento de hoy fue mitico implorando relajado
fear	senores pero estamos a y mis amistades no dicen nada del chilindron angustiado
sadness	ahi voy relajado el viernes de diciembre a las mirare al cielo y dire hasta aki te kise hasta aki te ame hasta aki te espere adios pasado somnoliento
disgust	di eyelashes tsa lena frustrado okare nkile la gafa
anticipation	a mi no me pongas mismo manejo mandame alv mejor desconfiado
anger	es que ni una puta terminacion ni una maldad
disgust	la gente subiendo videitos y haciendo sus resumenes del ano frustrado
joy	ya con saber que voy con ellas dos a la welcome ya se que va a ser un excelente finde adorar
sadness	te odio y te amo marvel triste
fear	 mins pa llegar aterrado
sadness	me he perdido todo el directo que triste estoy llorando llorando
anticipation	mi prima se mudo al sur a vivir una vida sin compromisos ni trabajo ni nada adopto una perrita sabiendo que se iba a mudar en algun momento se murio a los dias y ahora dice que el cuerpo material no importa y que ya se la encontro dos veces en sus viajes astrales la leo asi desconfiado
anticipation	bueno hoy si va a ser un buen dia y nadie me hara amargar ni usted pinche senora que no me quiere alquilar el departamento pensativo
joy	hola mi amor queres venir a mi casa a contemplar como juego al genshin y me quejo de mi laburo adorar amantes
surprise	tanto te puede trabajar un sueno desconcertado
anger	jazmin d mierda cada vez que allyson duerme con nosotras se va con ella ta bn asi son que vaya allyson a comprarte los kilos de cat chow que pedis x mes enfadado
surprise	no me ha tocado la loteria pero puedes tocarme tu avergonzado
surprise	toda la noche he sonado cosas tan desconcertado
sadness	seis lucas no son mucho triste triste
anticipation	que pedo con esas tendencias a buena manana desconfiado
disgust	siempre que voy a la ofi llego hoy que hago home acabo de salir de mi cama frustrado
trust	dije que esta colonia me la iba a tomar tranqui dias despues me puse a leer el diseno curricular nuevamente pa que no se me escape nada pues tranqui no me puedo tomar nada no aprendo mas aprobacion
sadness	me regalaron el boleto de ida triste triste
trust	feliz miercoles de cosas maravillosas dijo aquella pipas ananas colores q de vdd les pasen cosas lindas aprobacion bengala
disgust	hay un tweet que dice estudien para darle a su perrito la casa que merece yo pase todo un domingo armandole una casita a mi perra y la pelotuda se acuesta en el techo frustrado
anger	otra vez mala no salgo de una que me meto en otra puto resfriado enfadado
fear	no me hara dano acabar el ano asi asi como sin unas nike dunk x off white ansioso sin unas yeezy desert
joy	uejejeje os ha tocado algo
trust	bronce si bandera ganaba una medalla de bronce en esa disciplina el cliente se ganaba un vaso de coca cola gratis aprobacion si estados unidos no llegaba al podio el cliente no ganaba nada
anticipation	wilson fisk desconfiado y ahora que esta usando
anger	que llueva lpm maldecir
trust	me acabo de meter una caida terrible y he caido con el movil xao pantalla pulgar agradecido
fear	aterrado aterrado aterrado como van a jugar con nuestra mente asi la esposa de hawkeye es una vengadora es agente de la shield
joy	buen dia twitteras twitteros ya instalado en mi puesto de trabajo listo para empesar un nuevo dia laboral con mas esperanzas en un mejor futuro tengan un gran dia se cuidan muchas buenas energias y abrazos energeticos cara sonriendo
anger	tumonitorfavorito cabreado
anger	eso de andar bien dopado me quita el sueno siempre cabreado
fear	como que ya se acabara el ano pero si aun me falta ir al gym y ponerme bien chida ansioso
anticipation	que querra que le escribe tanto a mi mama para saber de mi pensativo que hago lo dejo bloqueado o lo desbloqueo
joy	han tocado a la puerta del cuarto de bano y estoy sola en casa relajado relajado relajado relajado vaquera vaquera
anticipation	avisos pensamiento
surprise	parece ser que la multa es solo si vas a trabajar pudiendo trabajar desde casa por lo que la policia debera comprobar si ese es el caso y el consentimiento para entrar en el domicilio no hay flagrante delito ni resolucion judicial ah que si no le ponen la multa avergonzado
surprise	a veces pasan cosas tan random en la vida es increible como pueden cambiar tus pensamientos en un abrir y cerrar de ojos avergonzado
disgust	que bronca no puedo dormir frustrado
fear	aterrado aterrado no me lo creo suerte me ha tocado suerte aterrado aterrado bollo suerte me ha tocado la suerte de no ser un puto gabacho suerte bollo
surprise	ayer termine de ver el arco de york shin de cazador x y que onda esos ultimos capitulos de tension chicoss hisoka avergonzado
sadness	recien me entere que j1n y n4m tambien tienen c0v1d y triste triste triste triste odio al c0v1d
fear	amegos a alguien mas le ha pasado que su ipad gen mientras estaba en procreate se ha recalentado mucho en el lateral de los botones de volumen abajo ansioso difundanme que estoy un poco preocupade por mi nene
sadness	ayuda como rayos uso ig triste triste triste
trust	quien necesita terapia cuando existe la tintura roja pulgar
sadness	la verdad yo si queria todo con vos maje desanimado
trust	unas ganas e verte brincando encima e mi callar superioridad
disgust	arrancando el dia con ganas de nada frustrado
joy	son personas las que no pagan mas si fueran millones estariamos viviendo en suiza
anticipation	yo quiero un corrido pensativo
fear	leito no hizo carta de despedida agradecimiento aterrado aterrado aterrado aterrado
disgust	btw hace mas de dos anos que retrasaron minions frustrado
surprise	que peligro yo suelta por ahi con una tarjeta desconcertado a quien se le habra ocurrido
trust	searle acuerdo d20
anticipation	y bueno los llegaron con dolor de rodilla desconfiado
anger	humedad calor bichos sapos moscas enfadado
joy	que rico pastel de carne embobado relajado
surprise	me acabo de dar cuenta que los ultimos manes con los que he tenido algo son del mismo signo avergonzado ahora todo tiene sentido jajajajaja
sadness	seoho honey no podes dormir implorando yo tambien andaba asi it's ok relajado
sadness	la vecina esta fumando marihuana no me molesta pero me dejo el depa pasado y estoy con los ninos tuve que cerrar las ventanas y puta el calor desanimado
fear	quiero ser mas organizada el otro ano y tener los regalos desde antes apenas teniamos y los demas nada bueno en ideas miedoso miedoso miedoso
anticipation	quiero mutuals desconfiado
anger	porque desde que me independice nunca me alcanza los ganchos para la ropa enfadado
joy	que feo clw golpiarte y no poder ir ha trabajar x un mes y algo no pode hacer ni bosta y andar seco sonriendo
surprise	en diciembre todo duele mas pesa mas se come mas se gasta mas mas mas desconcertado
anger	el final de hawkeye enfadado no me puedo creer que en menos de una semana marvel haya pasado de hacer el mayor fan service de la historia a marcarse un ralph boner 
disgust	los zurdos deben estar nadando en un lago de baba boric piensa en la reforma de la constitucion y entre los integrantes de la convencion constituyente hay una mujer mapuche frustrado
disgust	una se cree enojada hasta que de dormida te cruzan el pie y despues te abrazan frustrado mal labios facepalm
fear	ha pasado hora y seguimos esperando de pie con frio y cada vez con mas malestar estos medicos boicoteando la sanidad publica madrilena son unos cracks ansioso
anger	como me voy a quedar dormido la puta madre cabreado cabreado
anger	que guapa estas la cosa es que tienes novio enfadado
disgust	donde vas estas fiestas a new york ostras que bien no la misma mierda pero en otro horario frustrado
fear	 panes con chocolate abajo ansioso
fear	joder tio que puta manana mas estresante y solo son las aterrado
trust	si van a regalar juguetes o ropita en estas fechas por favor no suban fotos de las caritas de los ninos y personas es lo mas cruel que les pide su ego ayuden y nutran su corazon de bonitas vivencias se los juro que no pasa nada si no lo muestran a sus redes sociales aprobacion primavera
disgust	me duermo esperando que me atiendan frustrado
joy	pues me alegro un monton de que el gordo haya caido en las palmas de gran canaria adorar
surprise	fua acompane a esta mina a comprarle los regalos de navidad a la hija y quede de cara porquerias le compro no le compro lo que la nena queria porque salia caro y se compro calzado para ella y para el macho de cara la verdad avergonzado
fear	pepinazoooo aterrado aterrado aterrado aterrado
trust	soy del team q le da verguenza q le llamen si estan dentro del tren pulgar
fear	es que que es eso de las sobras como si el tiempo invertido en alguien no valiera nada si no es tu pareja no se feisimo me parece ansioso
disgust	hay un chico en el gym con los pantalones del reves con muchas etiquetas colgando le aviso o le dejo darse cuenta en su casa frustrado
joy	contenta encontre dinero donde menos lo esperaba o recordaba sonriendo
joy	 dias amistoso
surprise	una semana para mi cumple avergonzado
fear	hace un rato a venida una chica de cruz roja super simpatica le he contado mi situacion y como sera la cosa que en vez de pedir que me afilie o done algo me ha dicho que puedo contar con ellos y pedirles ayuda creo que se ha ido hasta con pena angustiado
anger	lindo dia para que llueva y yo tengo el piloto en el laburo enfadado
disgust	hasta mi celular crea recuerdos chera’a frustrado eliminarrrr
anticipation	en cali todo el mundo tiene gripa pensativo
anticipation	llama llama llama se habla incluso de solamente horas para anunciar a ferran torres cara
fear	desgracia sin poder utilizar mi plata de nequi me la tienen secuestrada aterrado
joy	que lindo es aprender a decir yo no merezco esto adorar
disgust	hoy ha habido tongo como lo del ano pasado o no frustrado
disgust	ponche y deje la gorra en el carro frustrado
anticipation	no entiendo del porque la gente se queja de security breach steell wool hizo lo que pudo ademas no tuvo tiempo porque los fans los esforzaron a que lo sacara ya desconfiado
sadness	marico la novia de mi cunado cada vez que la veo lo unico que hace es quejarse de que el carajo no le para bolas triste amiga ese hombre no es que sirva mucho
surprise	que alguien me explique por que sueno tanto con el avergonzado anoche nos sone en un restaurante japones y no dejaba de darle besos en toda la carita ush ya basta muy lindo y todo pero el esta lejos y no creo volver a vernos aunque ojala
anticipation	es normal que cuando me despierte siempre despierte temblando desconfiado pienso
disgust	me desperte con ganas de ir a la playa pero claro todo el mundo trabaja solo yo tengo libre un miercoles frustrado
disgust	en bogota los conductores de carros estan acostumbrados a ser primero ellos segundo y tercero ellos de lo contrario se alzan frustrado
disgust	dando las gracias por no haber perdido el gusto y poder saborear el chocolate frustrado
trust	aqui estamos dando clase en ies palmeral acuerdo
joy	vamos me ha tocado me ha tocado estudiarme un cuatri en menos de un mes olee confeti
surprise	 dias y tengo asombrado
fear	pani nam zyczyla feliz navidad y prospero ano nuevo angustiado
sadness	 sanguchitos de desayuno de almuerzo de merienda literal llevo dos dias alimentandome a base de sanguchitos triste
anger	lo de la federacion madrilena de patinaje es un desproposito sacan los precios de las licencias de pero ni rastro del calendario de competiciones el dinero nos importa los patinadores ya si eso maldecir enfadado
anger	 por cinco numeros cabreado
anticipation	y si ya no vengo al gym la ultima semana pensativo
joy	vos te tenes que poner en el lugar de ellos pero en el tuyo quien se pone nadie amistoso
anticipation	cosas que nunca entendere y xq un wey hace ejercicio en el gym on un blazer puesto pensativo
trust	auto pass acuerdo
anger	amets te echo de menos enfadado enfadado
surprise	estaba escuchando un podcast sobre los patrones y desconcertado
anticipation	he pasado de tener el portatil en ingles a tener el portatil y el movil en ingles xd ya estoy mas que acostumbrada al portatil a ver como me va en el movil cara
fear	sone que me llegaba un mensaje que decia ya ven cuidate nos vemos en enero y me asuste haha o sea significara algo es mi primera vez que sueno con un msj ansioso
surprise	diciembre deja de sacarme plata desconcertado
surprise	me estresan mucho las personas indecisas desconcertado
disgust	por que te sueno a diario frustrado
fear	siempre d ojeras i fiesta parecemos caminante s
sadness	grave error tachar jamas me habia metido en ese tipo de charlas de audio hoy lo hice pero no caere otra vez descontento flojerita descansen relajado
sadness	blanca paloma es majisima implorando relajado
trust	me muero por el dia que voy a pasar hoy con mi bebe en la playita superioridad relajado
anticipation	cara estos distintivos organismos comienzan su vida de forma totalmente simetrica mejor dicho con simetria bilateral donde su lado izquierdo es aproximadamente igual o similar a su lado derecho como ocurre en la gran mayoria de los peces
disgust	no puedo creer que a mme macron le dijeran trans ya no hayan que inventar frustrado
anticipation	pero cual corrupcion cara
joy	bueeeeeenos dias fiesta que hoy tenga salud amor paz tranquilidad y muchos motivos para ser feliz mareo
fear	tecnicamente me puedo vacunar de la dosis de covid asi que voy a pedir la cita pero no puedo porque esta todo completo en diciembre enero y febrero en todos los hospitales de madrid aterrado aterrado aterrado
anticipation	pero profe por que me nombra a cada rato atrevido desconfiado
fear	aterrado invisible
fear	hace como dias que no como bien y hace como una semana que no duermo nada asi estoy caminante
fear	google dice que es olor fantasma por covid aterrado
trust	me estoy poniendo mala la gente se creera q es el covid pero esque a una le gusta salir un dia de lluvia sin paraguas pulgar
fear	entrando en los meses ya ansioso
joy	mamanoel va salir a gastar dinerillo en los regalos de las bendis amistoso cansado
disgust	ya no hay buenos dias bart solo dias frustrado
anticipation	perro 23pm kst pensamiento jajajaja volteando el pulpo no parecia nada especial pero el pulpo era tan lindo y divertido
joy	que dicha amarillo adorar
disgust	vacaciones y uno con el ojo abierto desde las am frustrado
disgust	sone que mis amigas se peleaban por una pavada y me re calentaba pero cualquiera el sueno si mis amigas no pelean por pavadas frustrado nos desconocimos porque ninguna se queria bajar a comprar
joy	empezamos mi franco mas que bien espero seguir asi adorar
surprise	que ganas quiero que sea ya de noche desconcertado
trust	buenas navidades voy a pasar pulgar
disgust	le diria para ir al cine y recomponer lo que paso pero siempre su respuesta es no y que con otro la pasa mejor se olvida que todo empezo en el cine frustrado
sadness	total que el internet ha estado tan mal que no he podido ver the silent sea triste
sadness	tatuarme a mi abuelo no solucionaria mis problemas pero si me haria muy pero muy feliz implorando relajado
surprise	perdon pero soy heterosexual para mis amigas estupefacto
fear	caminante realmente nos odian por ser catalanes genero ah si y por que que os hacen caminante hablar en su lengua materna
disgust	awebo otro situacion mas que no puedo comentar con mi familia y a ver como me toca resolverlo frustrado
surprise	manana tengo reunion con mis ex companeros del colegio y estan viniendo companeros que viven en eeuu manana se va a desatar desconcertado
fear	mi toc me ataca estoy en el dentista mirando los bototos del caballero frente a mi y lo unico que quiero ahora es limpiarle los bototos aterrado
anger	qsy los atendes con la mejor onda segunda persona q entra y te trata para la mierda una bronca vieja del orto mal servida ya me hizo poner de mal humor cabreado
sadness	la mama de mi jefe me escribio para desearme una feliz navidad que bella implorando relajado
fear	si os cuento lo que acabo de ver no os lo creeis miedoso miedoso
trust	bueno no se ni como aprobe portugues pero el finde se festeja pulgar
anticipation	m que casualidad encontrarte en mi para ti de tiktok desconfiado el universo querra decirme algo agradecido
anticipation	esta buenisimo el ultimo capitulo de hawkeye no se olviden que hay una escena post creditos cara
sadness	dure horas armando un maldito lego de mi sobrino no merezco decepcionado
surprise	le vi la cara a la hipocresia y se parece a la de muchos de nosotros desconcertado
fear	aichino aprobameee ansioso
anger	me apetece un bocata de salchichas a la brasa enfadado
anticipation	a veces somos super extranos nos quedamos donde nos rechazan y nos alejamos de donde nos quieren pensativo
disgust	trabajar en un cine no es facil frustrado
sadness	desanimado desanimado desanimado desanimado omg sueldo hiiiii relajado se lo gasta todo en regalos desanimado desanimado desanimado desanimado
anger	bueno pues yo he dado negativo en la pcr que mierda de virus asqueroso tio a ver si se acaba esta mierdaaaaa maldecir
trust	me acabo de acordar que tengo decimos para el sorteo de la grossa de cap d'any de catalunya para el dia aprobacion orar
anticipation	lula ensina tanto pensativo
anticipation	que lindo comprar online para facilitarte la vida pero tener que estar asi cara cara cara clavada en tu casa por si te tocan el timbre de a veintidos amigoh a esa hora ya estoy bostezando
surprise	como les rompi el culito avergonzado
trust	es raro no sentir atraccion por nadie ni siquiera para garch r pulgar
sadness	no se vale todas trajeron a su novio en navidad y yo mas sola q nada triste triste triste
anticipation	que quieren que suba hoy cara
joy	felizzzzz pq hoy me voy a mi casa fiesta bailar
anger	este ano volvi a caer en la trampa de prepararle los regalos de cumple a sebas con tres meses de antelacion y claro ya es que no puedo mas de la desesperacion voy a explotar y se los voy a dar todos ya enfadado enfadado enfadado enfadado
fear	ni las siete son y ya estoy despierta miedoso
anticipation	viste es un flash cara el fue aunque todo el mundo le dijo ni se te ocurra y vos que harias
joy	a media manana reunion de comite envien buena energia que se define el budget del ano billete bailar bailar confeti
sadness	como pasa el tiempo triste triste triste triste hoy mi gordo sale de basico felicidades amino que lo que viene sea mejor que lo que paso relajado relajado relajado
disgust	si quieren una conversacion fluida conmigo no me manden nota de voz frustrado
sadness	me encanta cuando la ropa es verde y me hace recordar a mi gusto de helado preferido amo relajado no digo el gusto porque a nadie le gusta desanimado
anticipation	que joden en esa casa maje quien viene a visitar tan de manana desconfiado por educacion no asareo a las amistades de mi abuela mayor
anticipation	ahuevo quieren sacar a gertz manero desconfiado
disgust	lo que me ha costado estar bien toda una semana tu lo jodes solo en un dia lo tuyo es un don frustrado
fear	miiil euros angustiado
joy	buen dia ya listo a comenzar el ultimo dia laboral y vacaciones
surprise	novio avergonzado
anticipation	a los culos no les hacen corridos pensativo
